SEQ_NAME	START	END	STRAND	FEATURE_NAME	GENE_NAME	ALIASES	DESCRIPTION	TXN_START	TXN_END	CDS_START	CDS_END	EXON_COUNT	EXON_STARTS	EXON_ENDS	ISOFORM_NAME	IS_PRIMARY
NC_000964.3	210572	210946	+	BSU01880	ybcI	gene		210572	210946	210572	210946	1	210572	210946	Y	
NC_000964.3	211429	211731	+	BSU01889	ybzH	gene		211429	211731	211429	211731	1	211429	211731	Y	
NC_000964.3	211859	213031	+	BSU01890	ybcL	gene		211859	213031	211859	213031	1	211859	213031	Y	
NC_000964.3	213155	213469	+	BSU01900	ybcM	gene		213155	213469	213155	213469	1	213155	213469	Y	
NC_000964.3	213941	214108	+	BSU01910	skfA	gene		213941	214108	213941	214108	1	213941	214108	Y	
NC_000964.3	214175	215407	+	BSU01920	skfB	gene		214175	215407	214175	215407	1	214175	215407	Y	
NC_000964.3	215404	216894	+	BSU01935	skfC	gene		215404	216894	215404	216894	1	215404	216894	Y	
NC_000964.3	216913	217632	+	BSU01950	skfE	gene		216913	217632	216913	217632	1	216913	217632	Y	
NC_000964.3	217697	219040	+	BSU01960	skfF	gene		217697	219040	217697	219040	1	217697	219040	Y	
NC_000964.3	219087	219602	+	BSU01970	skfG	gene		219087	219602	219087	219602	1	219087	219602	Y	
NC_000964.3	219607	220032	+	BSU01980	skfH	gene		219607	220032	219607	220032	1	219607	220032	Y	
NC_000964.3	220279	221256	+	BSU01990	ybdG	gene		220279	221256	220279	221256	1	220279	221256	Y	
NC_000964.3	221258	221929	+	BSU02000	ybdJ	gene		221258	221929	221258	221929	1	221258	221929	Y	
NC_000964.3	221950	222912	+	BSU02010	ybdK	gene		221950	222912	221950	222912	1	221950	222912	Y	
NC_000964.3	222971	223234	+	BSU02019	ybzI	gene		222971	223234	222971	223234	1	222971	223234	Y	
NC_000964.3	223219	223989	-	BSU02030	ybdM	gene		223219	223989	223219	223989	1	223219	223989	Y	
NC_000964.3	224075	224932	-	BSU02040	ybdN	gene		224075	224932	224075	224932	1	224075	224932	Y	
NC_000964.3	225064	226248	+	BSU02050	ybdO	gene		225064	226248	225064	226248	1	225064	226248	Y	
NC_000964.3	226566	227954	+	BSU02060	ybxG	gene		226566	227954	226566	227954	1	226566	227954	Y	
NC_000964.3	228066	228314	+	BSU02070	csgA	gene		228066	228314	228066	228314	1	228066	228314	Y	
NC_000964.3	228331	228522	+	BSU02080	ybxH	gene		228331	228522	228331	228522	1	228331	228522	Y	
NC_000964.3	228549	229352	-	BSU02090	ybxI	gene		228549	229352	228549	229352	1	228549	229352	Y	
NC_000964.3	229525	230778	+	BSU02100	cypC	gene		229525	230778	229525	230778	1	229525	230778	Y	
NC_000964.3	230819	231079	-	BSU02110	ybyB	gene		230819	231079	230819	231079	1	230819	231079	Y	
NC_000964.3	231348	232967	+	BSU02120	ybeC	gene		231348	232967	231348	232967	1	231348	232967	Y	
NC_000964.3	233014	233895	-	BSU02130	glpQ	gene		233014	233895	233014	233895	1	233014	233895	Y	
NC_000964.3	233994	235328	-	BSU02140	glpT	gene		233994	235328	233994	235328	1	233994	235328	Y	
NC_000964.3	234998	235624	+	BSU_none_59	S81	ncRNA		234998	235624	234998	235624	1	234998	235624	Y	
NC_000964.3	235625	235873	+	BSU02150	ybeF	gene		235625	235873	235625	235873	1	235625	235873	Y	
NC_000964.3	235965	236882	+	BSU02160	ybfA	gene		235965	236882	235965	236882	1	235965	236882	Y	
NC_000964.3	236879	238129	+	BSU02170	ybfB	gene		236879	238129	236879	238129	1	236879	238129	Y	
NC_000964.3	238164	238448	-	BSU02180	ybfE	gene		238164	238448	238164	238448	1	238164	238448	Y	
NC_000964.3	238644	239555	-	BSU02190	ybfF	gene		238644	239555	238644	239555	1	238644	239555	Y	
NC_000964.3	239644	241842	-	BSU02200	ybfG	gene		239644	241842	239644	241842	1	239644	241842	Y	
NC_000964.3	241917	242837	-	BSU02210	ybfH	gene		241917	242837	241917	242837	1	241917	242837	Y	
NC_000964.3	242834	243661	-	BSU02220	ybfI	gene		242834	243661	242834	243661	1	242834	243661	Y	
NC_000964.3	243892	245046	+	BSU02230	purT	gene		243892	245046	243892	245046	1	243892	245046	Y	
NC_000964.3	245190	246131	+	BSU02240	mpr	gene		245190	246131	245190	246131	1	245190	246131	Y	
NC_000964.3	246094	246492	+	BSU02250	ybfJ	gene		246094	246492	246094	246492	1	246094	246492	Y	
NC_000964.3	246658	247548	+	BSU02260	ybfK	gene		246658	247548	246658	247548	1	246658	247548	Y	
NC_000964.3	247744	248277	+	BSU02270	pssA	gene		247744	248277	247744	248277	1	247744	248277	Y	
NC_000964.3	248268	248756	+	BSU02280	ybfM	gene		248268	248756	248268	248756	1	248268	248756	Y	
NC_000964.3	248749	249540	+	BSU02290	psd	gene		248749	249540	248749	249540	1	248749	249540	Y	
NC_000964.3	249595	249873	+	BSU02300	ybfN	gene		249595	249873	249595	249873	1	249595	249873	Y	
NC_000964.3	249979	251319	+	BSU02310	ybfO	gene		249979	251319	249979	251319	1	249979	251319	Y	
NC_000964.3	251427	252314	+	BSU02320	ybfP	gene		251427	252314	251427	252314	1	251427	252314	Y	
NC_000964.3	252514	253482	+	BSU02330	ybfQ	gene		252514	253482	252514	253482	1	252514	253482	Y	
NC_000964.3	253518	254762	-	BSU02340	gltP	gene		253518	254762	253518	254762	1	253518	254762	Y	
NC_000964.3	254907	256802	-	BSU02350	gamP	gene		254907	256802	254907	256802	1	254907	256802	Y	
NC_000964.3	256823	257572	-	BSU02360	nagBB	gene		256823	257572	256823	257572	1	256823	257572	Y	
NC_000964.3	257791	258498	+	BSU02370	ybgA	gene		257791	258498	257791	258498	1	257791	258498	Y	
NC_000964.3	258532	258807	+	BSU02380	ybgB	gene		258532	258807	258532	258807	1	258532	258807	Y	
NC_000964.3	259016	260086	+	BSU02390	ybgE	gene		259016	260086	259016	260086	1	259016	260086	Y	
NC_000964.3	260123	261535	-	BSU02400	ybgF	gene		260123	261535	260123	261535	1	260123	261535	Y	
NC_000964.3	261656	262603	-	BSU02410	mmuM	gene		261656	262603	261656	262603	1	261656	262603	Y	
NC_000964.3	262732	264168	-	BSU02420	glnT	gene		262732	264168	262732	264168	1	262732	264168	Y	
NC_000964.3	264191	265174	-	BSU02430	ybgJ	gene		264191	265174	264191	265174	1	264191	265174	Y	
NC_000964.3	265476	266708	+	BSU02440	glnJ	gene		265476	266708	265476	266708	1	265476	266708	Y	
NC_000964.3	266719	267663	+	BSU02450	glnL	gene		266719	267663	266719	267663	1	266719	267663	Y	
NC_000964.3	267890	268816	+	BSU02460	ycbC	gene		267890	268816	267890	268816	1	267890	268816	Y	
NC_000964.3	268846	270312	+	BSU02470	ycbD	gene		268846	270312	268846	270312	1	268846	270312	Y	
NC_000964.3	270396	271763	+	BSU02480	gudP	gene		270396	271763	270396	271763	1	270396	271763	Y	
NC_000964.3	271800	273167	+	BSU02490	gudD	gene		271800	273167	271800	273167	1	271800	273167	Y	
NC_000964.3	273237	273938	+	BSU02500	ycbG	gene		273237	273938	273237	273938	1	273237	273938	Y	
NC_000964.3	274029	275561	+	BSU02510	garD	gene		274029	275561	274029	275561	1	274029	275561	Y	
NC_000964.3	275838	276758	+	BSU02520	ycbJ	gene		275838	276758	275838	276758	1	275838	276758	Y	
NC_000964.3	277160	277321	+	BSU02530	rtpA	gene		277160	277321	277160	277321	1	277160	277321	Y	
NC_000964.3	277342	278280	+	BSU02540	ycbK	gene		277342	278280	277342	278280	1	277342	278280	Y	
NC_000964.3	278377	279057	+	BSU02550	ycbL	gene		278377	279057	278377	279057	1	278377	279057	Y	
NC_000964.3	279059	279994	+	BSU02560	ycbM	gene		279059	279994	279059	279994	1	279059	279994	Y	
NC_000964.3	280086	281009	+	BSU02570	ycbN	gene		280086	281009	280086	281009	1	280086	281009	Y	
NC_000964.3	281028	281714	+	BSU02580	ycbO	gene		281028	281714	281028	281714	1	281028	281714	Y	
NC_000964.3	281769	282155	-	BSU02590	ycbP	gene		281769	282155	281769	282155	1	281769	282155	Y	
NC_000964.3	282469	282897	+	BSU02600	cwlJ	gene		282469	282897	282469	282897	1	282469	282897	Y	
NC_000964.3	283003	283734	+	BSU02610	ycbR	gene		283003	283734	283003	283734	1	283003	283734	Y	
NC_000964.3	283816	283992	+	BSU02619	yczK	gene		283816	283992	283816	283992	1	283816	283992	Y	
NC_000964.3	284011	285762	+	BSU02620	phoD	gene		284011	285762	284011	285762	1	284011	285762	Y	
NC_000964.3	285775	285987	+	BSU02630	tatAD	gene		285775	285987	285775	285987	1	285775	285987	Y	
NC_000964.3	286048	286776	+	BSU02640	tatCD	gene		286048	286776	286048	286776	1	286048	286776	Y	
NC_000964.3	286773	287420	-	BSU02650	pcp	gene		286773	287420	286773	287420	1	286773	287420	Y	
NC_000964.3	287499	288611	+	BSU02660	ycbU	gene		287499	288611	287499	288611	1	287499	288611	Y	
NC_000964.3	288653	290092	-	BSU02670	lmrB	gene		288653	290092	288653	290092	1	288653	290092	Y	
NC_000964.3	290132	290698	-	BSU02680	lmrA	gene		290132	290698	290132	290698	1	290132	290698	Y	
NC_000964.3	290915	292042	+	BSU02690	ansZ	gene		290915	292042	290915	292042	1	290915	292042	Y	
NC_000964.3	292205	292843	+	BSU02700	estA	gene		292205	292843	292205	292843	1	292205	292843	Y	
NC_000964.3	292881	293264	-	BSU02710	yczC	gene		292881	293264	292881	293264	1	292881	293264	Y	
NC_000964.3	293499	294575	+	BSU02720	yccF	gene		293499	294575	293499	294575	1	293499	294575	Y	
NC_000964.3	294615	295571	-	BSU02730	natK	gene		294615	295571	294615	295571	1	294615	295571	Y	
NC_000964.3	295584	296285	-	BSU02740	natR	gene		295584	296285	295584	296285	1	295584	296285	Y	
NC_000964.3	296429	297169	+	BSU02750	natA	gene		296429	297169	296429	297169	1	296429	297169	Y	
NC_000964.3	297170	298330	+	BSU02760	natB	gene		297170	298330	297170	298330	1	297170	298330	Y	
NC_000964.3	298466	299398	+	BSU02770	yccK	gene		298466	299398	298466	299398	1	298466	299398	Y	
NC_000964.3	299438	300502	-	BSU02780	ycdA	gene		299438	300502	299438	300502	1	299438	300502	Y	
NC_000964.3	300830	302248	+	BSU02790	ycdB	gene		300830	302248	300830	302248	1	300830	302248	Y	
NC_000964.3	302435	303796	+	BSU02800	ycdC	gene		302435	303796	302435	303796	1	302435	303796	Y	
NC_000964.3	303804	304307	-	BSU02810	cwlK	gene		303804	304307	303804	304307	1	303804	304307	Y	
NC_000964.3	304430	305551	+	BSU02820	rapJ	gene		304430	305551	304430	305551	1	304430	305551	Y	
NC_000964.3	305658	306434	+	BSU02830	ycdF	gene		305658	306434	305658	306434	1	305658	306434	Y	
NC_000964.3	306459	308144	+	BSU02840	ycdG	gene		306459	308144	306459	308144	1	306459	308144	Y	
NC_000964.3	308332	309291	+	BSU02850	adcA	gene		308332	309291	308332	309291	1	308332	309291	Y	
NC_000964.3	309347	310042	+	BSU02860	adcC	gene		309347	310042	309347	310042	1	309347	310042	Y	
NC_000964.3	310000	310842	+	BSU02870	adcB	gene		310000	310842	310000	310842	1	310000	310842	Y	
NC_000964.3	310880	311875	-	BSU02880	yceB	gene		310880	311875	310880	311875	1	310880	311875	Y	
NC_000964.3	312159	312758	+	BSU02890	yceC	gene		312159	312758	312159	312758	1	312159	312758	Y	
NC_000964.3	312780	313361	+	BSU02900	yceD	gene		312780	313361	312780	313361	1	312780	313361	Y	
NC_000964.3	313396	313974	+	BSU02910	yceE	gene		313396	313974	313396	313974	1	313396	313974	Y	
NC_000964.3	314025	314798	+	BSU02920	yceF	gene		314025	314798	314025	314798	1	314025	314798	Y	
NC_000964.3	314883	316496	+	BSU02930	yceG	gene		314883	316496	314883	316496	1	314883	316496	Y	
NC_000964.3	316512	317603	+	BSU02940	yceH	gene		316512	317603	316512	317603	1	316512	317603	Y	
NC_000964.3	317725	318927	+	BSU02950	yceI	gene		317725	318927	317725	318927	1	317725	318927	Y	
NC_000964.3	319180	320352	-	BSU02960	yceJ	gene		319180	320352	319180	320352	1	319180	320352	Y	
NC_000964.3	320421	320723	-	BSU02970	yceK	gene		320421	320723	320421	320723	1	320421	320723	Y	
NC_000964.3	321013	322269	+	BSU02980	opuAA	gene		321013	322269	321013	322269	1	321013	322269	Y	
NC_000964.3	322271	323119	+	BSU02990	opuAB	gene		322271	323119	322271	323119	1	322271	323119	Y	
NC_000964.3	323119	324000	+	BSU03000	opuAC	gene		323119	324000	323119	324000	1	323119	324000	Y	
NC_000964.3	324038	325189	-	BSU03010	amhX	gene		324038	325189	324038	325189	1	324038	325189	Y	
NC_000964.3	325339	326772	+	BSU03020	ycgA	gene		325339	326772	325339	326772	1	325339	326772	Y	
NC_000964.3	326888	327469	+	BSU03030	ycgB	gene		326888	327469	326888	327469	1	326888	327469	Y	
NC_000964.3	327618	329597	+	BSU03040	amyE	gene		327618	329597	327618	329597	1	327618	329597	Y	
NC_000964.3	329774	330739	+	BSU03050	ldh	gene		329774	330739	329774	330739	1	329774	330739	Y	
NC_000964.3	330771	332396	+	BSU03060	lctP	gene		330771	332396	330771	332396	1	330771	332396	Y	
NC_000964.3	332441	333979	-	BSU03070	mdr	gene		332441	333979	332441	333979	1	332441	333979	Y	
NC_000964.3	334092	334556	+	BSU03080	ycgE	gene		334092	334556	334092	334556	1	334092	334556	Y	
NC_000964.3	334630	335259	+	BSU03090	ycgF	gene		334630	335259	334630	335259	1	334630	335259	Y	
NC_000964.3	335329	336090	+	BSU03100	ycgG	gene		335329	336090	335329	336090	1	335329	336090	Y	
NC_000964.3	336092	337432	-	BSU03110	ycgH	gene		336092	337432	336092	337432	1	336092	337432	Y	
NC_000964.3	337562	338158	+	BSU03120	ycgI	gene		337562	338158	337562	338158	1	337562	338158	Y	
NC_000964.3	338288	339106	+	BSU03130	nadE	gene		338288	339106	338288	339106	1	338288	339106	Y	
NC_000964.3	339156	339749	-	BSU03140	tmrB	gene		339156	339749	339156	339749	1	339156	339749	Y	
NC_000964.3	339807	339955	-	BSU_none_60	S111	ncRNA		339807	339955	339807	339955	1	339807	339955	Y	
NC_000964.3	340025	340585	+	BSU03150	aroK	gene		340025	340585	340025	340585	1	340025	340585	Y	
NC_000964.3	340613	341374	-	BSU03160	ycgJ	gene		340613	341374	340613	341374	1	340613	341374	Y	
NC_000964.3	341492	342466	+	BSU03170	ycgK	gene		341492	342466	341492	342466	1	341492	342466	Y	
NC_000964.3	342538	343494	+	BSU03180	cah	gene		342538	343494	342538	343494	1	342538	343494	Y	
NC_000964.3	343578	344360	+	BSU03190	ycgL	gene		343578	344360	343578	344360	1	343578	344360	Y	
NC_000964.3	344551	345462	+	BSU03200	ycgM	gene		344551	345462	344551	345462	1	344551	345462	Y	
NC_000964.3	345479	347026	+	BSU03210	ycgN	gene		345479	347026	345479	347026	1	345479	347026	Y	
NC_000964.3	347150	348571	+	BSU03220	ycgO	gene		347150	348571	347150	348571	1	347150	348571	Y	
NC_000964.3	347670	349525	-	BSU_none_61	S117	ncRNA		347670	349525	347670	349525	1	347670	349525	Y	
NC_000964.3	348724	349959	+	BSU03230	ycgP	gene		348724	349959	348724	349959	1	348724	349959	Y	
NC_000964.3	349996	350853	-	BSU03240	ycgQ	gene		349996	350853	349996	350853	1	349996	350853	Y	
NC_000964.3	350858	351742	-	BSU03250	ycgR	gene		350858	351742	350858	351742	1	350858	351742	Y	
NC_000964.3	351842	352696	-	BSU03260	ycgS	gene		351842	352696	351842	352696	1	351842	352696	Y	
NC_000964.3	352858	353868	+	BSU03270	ycgT	gene		352858	353868	352858	353868	1	352858	353868	Y	
NC_000964.3	353900	355351	-	BSU03280	nasF	gene		353900	355351	353900	355351	1	353900	355351	Y	
NC_000964.3	355412	355732	-	BSU03290	nasE	gene		355412	355732	355412	355732	1	355412	355732	Y	
NC_000964.3	355764	358181	-	BSU03300	nasD	gene		355764	358181	355764	358181	1	355764	358181	Y	
NC_000964.3	358303	360435	-	BSU03310	nasC	gene		358303	360435	358303	360435	1	358303	360435	Y	
NC_000964.3	360442	362757	-	BSU03320	nasB	gene		360442	362757	360442	362757	1	360442	362757	Y	
NC_000964.3	362937	364142	+	BSU03330	nasA	gene		362937	364142	362937	364142	1	362937	364142	Y	
NC_000964.3	364259	365173	+	BSU03340	yciA	gene		364259	365173	364259	365173	1	364259	365173	Y	
NC_000964.3	365170	365754	+	BSU03350	yciB	gene		365170	365754	365170	365754	1	365170	365754	Y	
NC_000964.3	365850	366035	+	BSU03359	yczL	gene		365850	366035	365850	366035	1	365850	366035	Y	
NC_000964.3	366063	367256	+	BSU03360	yciC	gene		366063	367256	366063	367256	1	366063	367256	Y	
NC_000964.3	367305	367985	-	BSU03370	yckA	gene		367305	367985	367305	367985	1	367305	367985	Y	
NC_000964.3	367995	368858	-	BSU03380	yckB	gene		367995	368858	367995	368858	1	367995	368858	Y	
NC_000964.3	369030	369131	+	BSU_none_1	S123	gene		369030	369131	369030	369131	1	369030	369131	Y	
NC_000964.3	369236	369691	+	BSU03390	yckC	gene		369236	369691	369236	369691	1	369236	369691	Y	
NC_000964.3	369773	370105	+	BSU03400	yckD	gene		369773	370105	369773	370105	1	369773	370105	Y	
NC_000964.3	370259	371692	+	BSU03410	bglC	gene		370259	371692	370259	371692	1	370259	371692	Y	
NC_000964.3	371729	372127	-	BSU03420	nin	gene		371729	372127	371729	372127	1	371729	372127	Y	
NC_000964.3	372154	372597	-	BSU03430	nucA	gene		372154	372597	372154	372597	1	372154	372597	Y	
NC_000964.3	372771	374492	-	BSU03440	tlpC	gene		372771	374492	372771	374492	1	372771	374492	Y	
NC_000964.3	374603	375160	-	BSU03450	hxlB	gene		374603	375160	374603	375160	1	374603	375160	Y	
NC_000964.3	375166	375798	-	BSU03460	hxlA	gene		375166	375798	375166	375798	1	375166	375798	Y	
NC_000964.3	376032	376394	+	BSU03470	hxlR	gene		376032	376394	376032	376394	1	376032	376394	Y	
NC_000964.3	376968	387731	+	BSU03480	srfAA	gene		376968	387731	376968	387731	1	376968	387731	Y	
NC_000964.3	387744	398495	+	BSU03490	srfAB	gene		387744	398495	387744	398495	1	387744	398495	Y	
NC_000964.3	390880	391020	+	BSU03500	comS	gene		390880	391020	390880	391020	1	390880	391020	Y	
NC_000964.3	398532	402359	+	BSU03510	srfAC	gene		398532	402359	398532	402359	1	398532	402359	Y	
NC_000964.3	402388	403116	+	BSU03520	srfAD	gene		402388	403116	402388	403116	1	402388	403116	Y	
NC_000964.3	403217	404443	+	BSU03530	ycxA	gene		403217	404443	403217	404443	1	403217	404443	Y	
NC_000964.3	404458	405015	-	BSU03540	ycxB	gene		404458	405015	404458	405015	1	404458	405015	Y	
NC_000964.3	405069	406007	-	BSU03550	ycxC	gene		405069	406007	405069	406007	1	405069	406007	Y	
NC_000964.3	406131	407465	+	BSU03560	ycxD	gene		406131	407465	406131	407465	1	406131	407465	Y	
NC_000964.3	408240	408887	-	BSU03580	yczE	gene		408240	408887	408240	408887	1	408240	408887	Y	
NC_000964.3	409208	409951	-	BSU03590	tcyC	gene		409208	409951	409208	409951	1	409208	409951	Y	
NC_000964.3	409965	410669	-	BSU03600	tcyB	gene		409965	410669	409965	410669	1	409965	410669	Y	
NC_000964.3	410656	411462	-	BSU03610	tcyA	gene		410656	411462	410656	411462	1	410656	411462	Y	
NC_000964.3	411578	412450	-	BSU03620	yclA	gene		411578	412450	411578	412450	1	411578	412450	Y	
NC_000964.3	412540	413154	+	BSU03630	yclB	gene		412540	413154	412540	413154	1	412540	413154	Y	
NC_000964.3	413157	414578	+	BSU03640	ubiD	gene		413157	414578	413157	414578	1	413157	414578	Y	
NC_000964.3	414595	414822	+	BSU03651	bsdD	gene		414595	414822	414595	414822	1	414595	414822	Y	
NC_000964.3	414819	415283	+	BSU03652	yclD	gene		414819	415283	414819	415283	1	414819	415283	Y	
NC_000964.3	415350	416195	+	BSU03660	yclE	gene		415350	416195	415350	416195	1	415350	416195	Y	
NC_000964.3	416235	417713	-	BSU03670	dtpT	gene		416235	417713	416235	417713	1	416235	417713	Y	
NC_000964.3	417993	419747	+	BSU03680	yclG	gene		417993	419747	417993	419747	1	417993	419747	Y	
NC_000964.3	419763	419984	-	BSU03690	yczF	gene		419763	419984	419763	419984	1	419763	419984	Y	
NC_000964.3	420110	421744	+	BSU03700	gerKA	gene		420110	421744	420110	421744	1	420110	421744	Y	
NC_000964.3	421734	422957	+	BSU03710	gerKC	gene		421734	422957	421734	422957	1	421734	422957	Y	
NC_000964.3	422982	424103	+	BSU03720	gerKB	gene		422982	424103	422982	424103	1	422982	424103	Y	
NC_000964.3	424208	424888	-	BSU03730	yclH	gene		424208	424888	424208	424888	1	424208	424888	Y	
NC_000964.3	424904	426364	-	BSU03740	yclI	gene		424904	426364	424904	426364	1	424904	426364	Y	
NC_000964.3	426577	427260	+	BSU03750	yclJ	gene		426577	427260	426577	427260	1	426577	427260	Y	
NC_000964.3	427247	428668	+	BSU03760	yclK	gene		427247	428668	427247	428668	1	427247	428668	Y	
NC_000964.3	428831	429979	+	BSU03770	rapC	gene		428831	429979	428831	429979	1	428831	429979	Y	
NC_000964.3	429963	430085	+	BSU03780	phrC	gene		429963	430085	429963	430085	1	429963	430085	Y	
NC_000964.3	430356	430469	-	BSU03789	yczN	gene		430356	430469	430356	430469	1	430356	430469	Y	
NC_000964.3	430623	431987	-	BSU03790	yclM	gene		430623	431987	430623	431987	1	430623	431987	Y	
NC_000964.3	432372	433322	+	BSU03800	yclN	gene		432372	433322	432372	433322	1	432372	433322	Y	
NC_000964.3	433315	434262	+	BSU03810	yclO	gene		433315	434262	433315	434262	1	433315	434262	Y	
NC_000964.3	434256	435014	+	BSU03820	yclP	gene		434256	435014	434256	435014	1	434256	435014	Y	
NC_000964.3	435036	435989	+	BSU03830	yclQ	gene		435036	435989	435036	435989	1	435036	435989	Y	
NC_000964.3	436036	437454	-	BSU03840	ycnB	gene		436036	437454	436036	437454	1	436036	437454	Y	
NC_000964.3	437474	438352	-	BSU03850	ycnC	gene		437474	438352	437474	438352	1	437474	438352	Y	
NC_000964.3	438516	439265	-	BSU03860	ycnD	gene		438516	439265	438516	439265	1	438516	439265	Y	
NC_000964.3	439282	439569	-	BSU03870	ycnE	gene		439282	439569	439282	439569	1	439282	439569	Y	
NC_000964.3	439709	440023	+	BSU03880	yczG	gene		439709	440023	439709	440023	1	439709	440023	Y	
NC_000964.3	440025	441464	-	BSU03890	gabR	gene		440025	441464	440025	441464	1	440025	441464	Y	
NC_000964.3	441571	442881	+	BSU03900	gabT	gene		441571	442881	441571	442881	1	441571	442881	Y	
NC_000964.3	442950	444338	+	BSU03910	gabD	gene		442950	444338	442950	444338	1	442950	444338	Y	
NC_000964.3	444461	445324	+	BSU03920	glcU	gene		444461	445324	444461	445324	1	444461	445324	Y	
NC_000964.3	445344	446129	+	BSU03930	gdh	gene		445344	446129	445344	446129	1	445344	446129	Y	
NC_000964.3	446174	446788	-	BSU03940	ycnI	gene		446174	446788	446174	446788	1	446174	446788	Y	
NC_000964.3	446801	448426	-	BSU03950	ycnJ	gene		446801	448426	446801	448426	1	446801	448426	Y	
NC_000964.3	448461	449033	-	BSU03960	ycnK	gene		448461	449033	448461	449033	1	448461	449033	Y	
NC_000964.3	449198	449551	+	BSU03970	ycnL	gene		449198	449551	449198	449551	1	449198	449551	Y	
NC_000964.3	449724	451160	+	BSU03981	mtlA	gene		449724	451160	449724	451160	1	449724	451160	Y	
NC_000964.3	451185	451616	+	BSU03982	mtlF	gene		451185	451616	451185	451616	1	451185	451616	Y	
NC_000964.3	451618	452739	+	BSU03990	mtlD	gene		451618	452739	451618	452739	1	451618	452739	Y	
NC_000964.3	452830	453894	+	BSU04000	ycsA	gene		452830	453894	452830	453894	1	452830	453894	Y	
NC_000964.3	454029	454592	+	BSU04010	sipU	gene		454029	454592	454029	454592	1	454029	454592	Y	
NC_000964.3	454652	455260	-	BSU04020	yczH	gene		454652	455260	454652	455260	1	454652	455260	Y	
NC_000964.3	455346	455738	+	BSU04030	ycsD	gene		455346	455738	455346	455738	1	455346	455738	Y	
NC_000964.3	455771	455935	-	BSU04039	yczO	gene		455771	455935	455771	455935	1	455771	455935	Y	
NC_000964.3	456068	456817	+	BSU04040	ycsE	gene		456068	456817	456068	456817	1	456068	456817	Y	
NC_000964.3	457023	457796	+	BSU04050	ycsF	gene		457023	457796	457023	457796	1	457023	457796	Y	
NC_000964.3	457811	459025	+	BSU04060	ycsG	gene		457811	459025	457811	459025	1	457811	459025	Y	
NC_000964.3	459049	459822	+	BSU04070	ycsI	gene		459049	459822	459049	459822	1	459049	459822	Y	
NC_000964.3	459867	460589	+	BSU04080	kipI	gene		459867	460589	459867	460589	1	459867	460589	Y	
NC_000964.3	460592	461599	+	BSU04090	kipA	gene		460592	461599	460592	461599	1	460592	461599	Y	
NC_000964.3	461615	462367	+	BSU04100	kipR	gene		461615	462367	461615	462367	1	461615	462367	Y	
NC_000964.3	462431	463072	+	BSU04110	lipC	gene		462431	463072	462431	463072	1	462431	463072	Y	
